,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9단위* 5분,,,,,,,,,,,,,,,,,,,,,,,10단위,,,,,,,,,,,,,,,,,,,,,,,이격수,,,,,,,,,,,,15,,,15,,,,,,,,,,,,,,,,,,,,,,,
,13,19,21,24,34,35,,1,1,1,2,2,1,,4,2,,3,3,,5,1,,2,2,2,,,,,,,,,1,3,2,,0,1,3,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,2,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,2,3,10,1,,6,2,3,10,1,,2,2,1,2,1,,2,3,,3,2,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,,,,,,
,3,8,17,30,33,34,,1,2,1,2,1,2,,3,3,,3,3,,3,3,,2,2,2,,,,,,,,,2,2,2,,2,1,0,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,1,0,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,5,9,13,3,1,,5,9,13,3,1,,1,1,1,1,1,,5,0,,4,1,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,배,소,소,자,
,6,14,25,33,40,44,,2,2,1,1,2,2,,2,4,,2,4,,4,2,,0,4,2,,배,자,자,배,자,자,,2,1,3,,1,1,1,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,1,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,8,11,8,7,4,,8,11,8,7,4,,2,1,2,1,2,,2,3,,2,3,,2,3,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,자,소,자,
,4,5,9,11,37,40,,2,1,1,1,1,2,,4,2,,4,2,,3,3,,3,2,1,,자,소,배,소,소,자,,4,0,2,,3,1,0,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,3,1,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,4,2,26,3,,1,4,2,26,3,,1,2,2,2,1,,2,3,,4,1,,2,3,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,소,자,소,
,10,15,24,30,31,37,,2,1,2,2,1,1,,3,3,,2,4,,3,3,,2,1,3,,자,배,배,배,소,소,,1,4,1,,0,2,1,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,2,1,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,5,9,6,1,6,,5,9,6,1,6,,1,1,2,1,2,,3,2,,2,3,,1,1,3,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,배,배,자,배,
,1,5,8,16,28,33,,1,1,2,2,2,1,,3,3,,4,2,,3,3,,1,4,1,,자,소,자,자,자,배,,3,2,1,,3,1,0,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,3,1,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,3,8,12,5,,4,3,8,12,5,,2,1,2,2,1,,2,3,,4,1,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,자,배,소,
,5,10,11,17,28,34,,1,2,1,1,2,2,,3,3,,4,2,,3,3,,3,3,0,,소,자,소,소,자,자,,3,2,1,,1,3,0,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,3,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,5,1,6,11,6,,5,1,6,11,6,,1,1,2,1,2,,3,2,,3,2,,2,1,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,자,배,소,배,
,15,19,21,25,27,28,,1,1,1,1,1,2,,5,1,,3,3,,3,3,,1,2,3,,배,소,배,자,배,자,,0,6,0,,0,1,4,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,2,4,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,2,4,2,1,,4,2,4,2,1,,2,2,2,2,1,,1,4,,5,0,,2,3,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,자,소,자,
,1,2,6,14,27,38,,1,2,2,2,1,2,,2,4,,4,2,,3,3,,1,3,2,,자,소,배,자,배,자,,4,1,1,,3,1,1,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,3,1,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,4,8,13,11,,1,4,8,13,11,,1,2,2,1,1,,3,2,,4,1,,2,3,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,자,소,소,
,6,7,19,28,34,41,,2,1,1,2,2,1,,3,3,,3,3,,2,4,,3,2,1,,배,소,소,자,자,소,,2,2,2,,2,0,1,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,1,1,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,12,9,6,7,,1,12,9,6,7,,1,2,1,2,1,,3,2,,2,3,,1,1,3,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,배,배,배,소,
,13,14,20,28,29,34,,1,2,2,2,1,2,,2,4,,3,3,,3,3,,2,4,0,,소,자,자,자,소,자,,2,3,1,,0,2,1,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,2,3,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,6,8,1,5,,1,6,8,1,5,,1,2,2,1,1,,3,2,,3,2,,1,3,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,배,자,자,소,
,3,7,9,13,19,24,,1,1,1,1,1,2,,5,1,,5,1,,3,3,,4,0,2,,소,소,배,소,소,배,,4,2,0,,3,1,2,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,3,2,1,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,2,4,6,5,,4,2,4,6,5,,2,2,2,2,1,,1,4,,4,1,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,자,배,소,
,1,6,13,19,21,33,,1,2,1,1,1,1,,5,1,,5,1,,4,2,,2,1,3,,자,배,소,소,배,배,,3,2,1,,2,1,2,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,2,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,5,7,6,2,12,,5,7,6,2,12,,1,1,2,2,2,,2,3,,3,2,,3,0,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,배,소,배,
,21,33,35,38,42,44,,1,1,1,2,2,2,,3,3,,1,5,,5,1,,0,3,3,,배,배,자,자,배,자,,0,1,5,,0,0,1,2,3,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,0,1,3,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,12,2,3,4,2,,12,2,3,4,2,,2,2,1,2,2,,1,4,,5,0,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,소,소,자,소,
,4,9,12,15,33,45,,2,1,2,1,1,1,,4,2,,4,2,,5,1,,0,1,5,,자,배,배,배,배,배,,3,1,2,,2,2,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,2,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,5,3,3,18,12,,5,3,3,18,12,,1,1,1,2,2,,3,2,,4,1,,3,0,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,소,배,배,
,14,16,19,20,29,34,,2,2,1,2,1,2,,2,4,,4,2,,2,4,,2,4,0,,자,자,소,자,소,자,,1,4,1,,0,2,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,3,2,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2,3,1,9,5,,2,3,1,9,5,,2,1,1,1,1,,4,1,,4,1,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,자,배,소,
,5,12,15,30,37,40,,1,2,1,2,1,2,,3,3,,3,3,,3,3,,2,1,3,,소,배,배,배,소,자,,2,2,2,,1,2,0,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,0,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,7,3,15,7,3,,7,3,15,7,3,,1,1,1,1,1,,5,0,,3,2,,4,0,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,배,소,소,
,7,10,22,29,31,38,,1,2,2,1,1,2,,3,3,,3,3,,2,4,,3,3,0,,소,자,자,소,소,자,,2,3,1,,1,1,1,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,3,12,7,2,7,,3,12,7,2,7,,1,2,1,2,1,,3,2,,3,2,,4,0,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,배,소,소,소,
,7,11,12,21,26,35,,1,1,2,1,2,1,,4,2,,4,2,,4,2,,2,2,2,,소,소,배,배,자,자,,3,2,1,,1,2,2,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,2,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,1,9,5,9,,4,1,9,5,9,,2,1,1,1,1,,4,1,,3,2,,1,2,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,배,소,배,
,2,8,28,30,37,41,,2,2,2,2,1,1,,2,4,,2,4,,2,4,,3,2,1,,소,자,자,배,소,소,,2,2,2,,2,0,0,2,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,0,1,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,20,2,7,4,,6,20,2,7,4,,2,2,2,1,2,,1,4,,2,3,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,자,소,소,자,
,10,16,17,27,28,36,,2,2,1,1,2,2,,2,4,,3,3,,0,6,,1,3,2,,자,자,소,배,자,배,,1,4,1,,0,3,1,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,3,2,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,1,10,1,8,,6,1,10,1,8,,2,1,2,1,2,,2,3,,2,3,,0,4,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,자,자,자,자,
,3,4,12,15,26,34,,1,2,2,1,2,2,,2,4,,4,2,,5,1,,1,3,2,,소,자,배,배,자,자,,3,2,1,,2,2,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,2,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,8,3,11,8,,1,8,3,11,8,,1,2,1,1,2,,3,2,,3,2,,2,3,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,소,소,자,
,2,11,31,33,37,44,,2,1,1,1,1,2,,4,2,,2,4,,5,1,,4,1,1,,소,소,소,배,소,자,,2,1,3,,1,1,0,2,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,0,3,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,9,20,2,4,7,,9,20,2,4,7,,1,2,2,2,1,,2,3,,2,3,,2,2,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,자,소,자,소,
,6,11,17,19,40,43,,2,1,1,1,2,1,,4,2,,4,2,,2,4,,4,1,1,,배,소,소,소,자,소,,2,2,2,,1,2,1,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,3,0,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,5,6,2,21,3,,5,6,2,21,3,,1,2,2,1,1,,3,2,,4,1,,3,0,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,배,소,배,소,
,7,11,24,26,27,37,,1,1,2,2,1,1,,4,2,,2,4,,2,4,,3,1,2,,소,소,배,자,배,소,,2,3,1,,1,1,3,0,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,3,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,13,2,1,10,,4,13,2,1,10,,2,1,2,1,2,,2,3,,4,1,,2,3,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,자,자,
,3,6,13,15,16,22,,1,2,1,1,2,2,,3,3,,6,0,,4,2,,2,2,2,,소,배,소,배,자,자,,3,3,0,,2,3,1,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,3,1,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,3,7,2,1,6,,3,7,2,1,6,,1,1,2,1,2,,3,2,,3,2,,3,1,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,소,자,배,
,8,15,19,21,32,36,,2,1,1,1,2,2,,3,3,,4,2,,3,3,,1,2,3,,자,배,소,배,자,배,,1,3,2,,1,1,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,1,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,7,4,2,11,4,,7,4,2,11,4,,1,2,2,1,2,,2,3,,4,1,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,자,소,소,자,
,8,9,18,35,39,45,,2,1,2,1,1,1,,4,2,,3,3,,2,4,,0,2,4,,자,배,배,자,배,배,,2,1,3,,2,1,0,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,1,0,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,9,17,4,6,,1,9,17,4,6,,1,1,1,2,2,,3,2,,2,3,,1,2,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,배,소,자,배,
,2,3,9,15,27,29,,2,1,1,1,1,1,,5,1,,4,2,,3,3,,3,0,3,,소,소,배,배,배,소,,3,3,0,,3,1,1,1,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,3,1,2,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,6,6,12,2,,1,6,6,12,2,,1,2,2,2,2,,1,4,,3,2,,1,1,3,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,배,배,배,소,
,30,31,32,35,36,37,,2,1,2,1,2,1,,3,3,,0,6,,3,3,,2,2,2,,배,소,자,자,배,소,,0,2,4,,0,0,0,5,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,0,0,6,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,1,3,1,1,,1,1,3,1,1,,1,1,1,1,1,,5,0,,5,0,,1,4,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,소,자,자,
,1,9,10,13,35,44,,1,1,2,1,1,2,,4,2,,4,2,,4,2,,1,4,1,,자,배,자,소,자,자,,4,0,2,,2,2,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,2,0,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,8,1,3,22,9,,8,1,3,22,9,,2,1,1,2,1,,3,2,,3,2,,1,3,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,소,자,배,
,4,8,22,26,32,38,,2,2,2,2,2,2,,0,6,,3,3,,3,3,,0,6,0,,자,자,자,자,자,자,,2,2,2,,2,0,2,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,0,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,14,4,6,6,,4,14,4,6,6,,2,2,2,2,2,,0,5,,3,2,,0,3,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,자,배,배,
,10,16,19,27,37,38,,2,2,1,1,1,2,,3,3,,3,3,,0,6,,2,3,1,,자,자,소,배,소,자,,1,3,2,,0,2,2,0,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,3,1,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,3,8,10,1,,6,3,8,10,1,,2,1,2,2,1,,2,3,,2,3,,1,3,1,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,소,자,자,자,
,30,31,34,39,41,45,,2,1,2,1,1,1,,4,2,,0,6,,4,2,,2,1,3,,배,소,자,배,소,배,,0,2,4,,0,0,0,3,3,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,0,0,4,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,1,3,5,2,4,,1,3,5,2,4,,1,1,1,2,2,,3,2,,5,0,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,소,자,
,5,7,12,20,25,26,,1,1,2,2,1,2,,3,3,,4,2,,3,3,,2,3,1,,소,소,배,자,자,자,,3,3,0,,2,1,3,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,1,3,0,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,2,5,8,5,1,,2,5,8,5,1,,2,1,2,1,1,,3,2,,4,1,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,소,소,자,소,자,
,21,25,27,32,37,38,,1,1,1,2,1,2,,4,2,,1,5,,3,3,,1,3,2,,배,자,배,자,소,자,,0,3,3,,0,0,3,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,0,0,3,3,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,4,2,5,5,1,,4,2,5,5,1,,2,2,1,1,1,,3,2,,5,0,,3,2,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,소,소,소,자,
,3,9,27,28,38,39,,1,1,1,2,2,1,,4,2,,2,4,,1,5,,1,2,3,,소,배,배,자,자,배,,2,2,2,,2,0,1,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,2,0,2,2,0,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,18,1,10,1,,6,18,1,10,1,,2,2,1,2,1,,2,3,,2,3,,0,3,2,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,배,자,자,자,
,7,13,18,36,39,45,,1,1,2,2,1,1,,4,2,,3,3,,2,4,,2,0,4,,소,소,배,배,배,배,,2,1,3,,1,2,0,1,2,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,2,0,2,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,6,5,18,3,6,,6,5,18,3,6,,2,1,2,1,2,,2,3,,2,3,,2,0,3,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,배,소,배,소,배,
,2,12,20,24,34,42,,2,2,2,2,2,2,,0,6,,3,3,,5,1,,1,2,3,,소,배,자,배,자,배,,2,2,2,,1,1,2,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,1,1,2,1,1,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,10,8,4,10,8,,10,8,4,10,8,,2,2,2,2,2,,0,5,,1,4,,0,5,0,,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,#REF!,,자,자,자,자,자,
